Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
4692300:Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários;31;0;38;59;0;31;5;15;0;0;0;0;0;0;0;0;0;0;0;165;1;0;0;0;0;0;8;0;0;0;0;5;0;0;0;0;5;23;0;1;3;0;0;1;26;3;0;1;0;1;14;4;0;0;0;0;0;9;10;5;0;2;5;7;478
4693100:Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários;246;85;3;0;12;0;2;0;108;0;0;343;67;0;0;0;0;0;0;2208;0;0;1;0;0;0;110;0;1;1;0;92;0;0;11;0;362;0;0;5;2;0;0;0;0;0;25;0;0;295;0;97;0;0;351;0;2;0;0;0;0;106;0;0;4535
4711301:Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados;535;4;17;35;22;44;17;2;0;11;7;369;19;8;0;0;0;11;0;2241;0;7;9;0;0;2;65;1;7;0;76;421;0;0;9;0;8395;330;1;19;11;24;44;0;22;69;54;29;163;274;5;23;0;5;335;0;0;31;0;96;315;1159;0;3;15346
4711302:Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados;3785;317;839;2578;173;1539;634;145;413;59;28;2863;171;3;0;53;50;19;4;4893;23;145;160;1;16;109;2311;2;6;48;106;794;110;46;68;9;9688;453;170;169;96;356;126;463;710;1210;613;279;1573;1552;964;230;6;60;2853;53;155;1551;220;520;738;1601;48;168;49145
4712100:Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;1162;133;334;386;170;482;327;110;282;133;107;927;150;104;6;83;87;240;89;4627;53;435;347;46;52;252;1155;35;70;57;227;606;39;91;196;140;3349;386;336;664;327;317;239;349;406;352;302;77;486;367;122;142;79;128;1381;174;214;230;180;169;186;716;71;257;25746
4713001:Lojas de departamentos ou magazines;340;0;22;3;0;5;10;0;0;0;0;117;0;0;0;0;0;4;8;2975;0;25;0;0;0;0;54;0;0;0;0;181;0;0;3;1;796;98;25;77;179;182;102;0;149;279;150;80;349;671;288;68;0;0;320;0;318;530;72;106;107;219;0;12;8925
4713002:Lojas de variedades, exceto lojas de departamentos ou magazines;76;1;31;9;17;2;68;6;2;0;2;10;7;0;0;0;1;0;0;401;2;0;5;0;0;0;4;0;0;4;6;14;0;0;3;0;190;25;6;0;9;4;4;63;18;12;37;8;16;39;0;0;4;0;44;0;0;33;11;5;14;16;0;0;1229
4713003:Lojas duty free de aeroportos internacionais;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
4721102:Padaria e confeitaria com predominância de revenda;746;30;164;209;31;179;128;28;45;17;37;301;18;4;0;4;0;32;1;1740;0;170;49;0;0;27;215;0;18;12;47;396;9;0;16;2;1412;104;28;65;27;59;27;25;114;77;194;202;353;88;132;9;8;10;465;16;43;100;22;14;68;197;2;10;8546
4721103:Comércio varejista de laticínios e frios;14;13;33;8;0;2;1;1;5;0;0;11;0;0;0;52;0;0;0;685;0;2;7;0;0;0;94;0;0;2;1;16;0;0;7;0;80;8;10;0;2;0;0;3;4;0;22;1;17;5;5;5;1;0;14;0;3;2;4;2;7;32;0;0;1181
4721104:Comércio varejista de doces, balas, bombons e semelhantes;179;9;17;46;0;17;8;8;12;2;8;79;8;2;0;1;0;0;0;463;9;0;1;0;0;2;58;0;0;0;0;56;0;0;2;0;280;41;1;6;33;3;14;5;28;4;11;1;11;18;4;0;7;0;45;0;3;16;0;6;15;90;2;0;1631
4722901:Comércio varejista de carnes - açougues;239;21;5;41;11;24;76;14;3;12;2;150;4;0;0;0;4;0;0;835;0;20;13;2;1;3;165;0;4;0;8;142;1;1;3;4;759;148;9;18;54;2;13;0;31;3;62;6;69;76;29;9;18;9;196;3;3;45;17;14;40;110;0;14;3565
4722902:Peixaria;15;0;1;0;0;1;0;0;0;0;0;8;0;0;0;0;0;0;0;78;1;5;37;0;0;1;69;0;0;0;2;0;0;0;0;0;128;1;1;3;11;0;0;1;3;0;6;0;0;7;0;0;16;0;20;0;0;2;2;1;0;2;0;0;422
4723700:Comércio varejista de bebidas;142;26;75;101;8;70;169;8;10;5;15;194;2;5;0;16;0;24;16;692;0;4;33;14;2;35;72;21;1;7;35;37;2;0;13;5;435;57;10;25;55;9;16;9;53;31;72;40;57;91;72;13;12;0;184;0;2;34;26;36;18;125;3;7;3351
4724500:Comércio varejista de hortifrutigranjeiros;33;1;14;7;0;2;20;0;0;0;0;12;9;5;0;0;0;0;0;188;2;30;3;0;0;0;48;0;0;0;1;99;0;0;1;32;256;140;10;87;14;0;17;3;8;0;2;5;15;18;5;23;4;0;156;0;8;30;8;29;5;15;0;5;1370
4729601:Tabacaria;4;0;1;4;0;4;6;0;2;3;0;10;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;74;6;0;1;4;0;7;0;0;0;0;0;4;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;151
4729602:Comércio varejista de mercadorias em lojas de conveniência;0;5;0;0;0;12;30;0;0;0;0;6;0;0;0;0;0;0;0;23;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;15;0;0;1;0;0;2;1;0;0;0;1;0;2;11;0;0;0;1;0;0;0;0;8;10;9;0;0;140
4729699:Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;299;32;31;176;32;155;109;46;11;10;19;190;14;5;0;7;4;3;0;877;5;2;5;0;0;22;221;3;3;1;48;109;2;0;12;6;2150;556;34;160;266;25;71;42;132;62;41;1;115;65;61;14;0;0;330;0;1;189;47;38;55;174;1;21;7110
4731800:Comércio varejista de combustíveis para veículos automotores;1379;94;469;906;145;673;627;132;240;72;26;769;72;65;0;32;64;83;97;4092;47;196;139;25;2;77;898;24;72;63;124;475;52;37;123;29;2184;310;105;310;205;298;244;370;529;412;526;180;734;597;448;143;26;24;733;32;304;947;538;392;631;1048;44;172;24906
4732600:Comércio varejista de lubrificantes;19;1;35;80;5;6;0;0;22;0;0;106;0;0;0;0;0;0;0;224;0;0;9;2;0;0;9;0;0;0;0;27;0;0;0;4;28;26;0;19;0;10;0;4;3;5;18;0;5;44;12;4;0;0;53;0;2;16;1;1;8;29;0;1;838
4741500:Comércio varejista de tintas e materiais para pintura;211;6;37;62;0;110;49;3;0;0;0;66;0;0;0;2;0;0;0;480;0;7;21;0;0;0;93;0;0;0;0;20;0;0;0;3;243;29;0;7;1;7;3;12;15;14;28;4;72;57;18;1;0;0;162;0;10;46;0;11;48;97;3;1;2059
4742300:Comércio varejista de material elétrico;163;6;56;28;7;20;27;30;2;2;7;56;0;0;0;0;0;16;0;732;0;2;0;0;0;1;51;0;0;0;0;26;0;0;0;0;528;113;8;29;0;4;23;21;46;8;116;11;24;130;50;10;0;0;25;0;1;22;8;12;22;73;0;5;2521
4743100:Comércio varejista de vidros;166;3;30;53;10;62;50;18;12;0;3;84;4;0;0;0;0;0;0;253;0;1;2;0;0;4;101;0;0;7;5;58;0;0;0;0;570;17;9;10;49;12;1;37;51;11;7;22;125;45;17;7;0;0;66;3;4;51;5;35;40;85;0;5;2210
4744001:Comércio varejista de ferragens e ferramentas;519;33;207;435;28;235;336;46;103;34;13;388;140;0;0;15;0;5;3;1781;8;4;66;0;5;27;148;5;0;0;33;206;3;2;0;4;871;100;20;39;101;59;29;132;176;86;106;42;152;246;131;38;1;3;267;7;20;201;20;61;81;108;0;15;7944
4744002:Comércio varejista de madeira e artefatos;225;4;32;107;3;44;25;9;0;2;0;155;1;0;0;4;0;6;0;113;1;5;0;6;0;2;114;0;3;37;24;33;0;0;1;0;224;23;4;23;14;13;1;50;47;76;4;17;17;45;45;19;0;0;106;0;2;77;12;18;55;95;0;6;1949
4744003:Comércio varejista de materiais hidráulicos;50;0;0;0;8;1;0;0;0;0;0;8;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;88;32;1;0;0;1;2;0;9;12;0;0;1;5;0;0;0;0;5;0;0;0;0;0;0;3;0;0;302
4744004:Comércio varejista de cal, areia, pedra britada, tijolos e telhas;47;4;8;44;2;7;108;8;3;0;0;20;0;3;0;0;0;0;0;48;0;2;0;10;0;0;16;0;0;0;1;12;0;0;0;0;8;13;0;0;0;0;7;1;0;21;2;4;7;4;6;30;0;0;119;1;0;11;2;3;7;24;0;4;617
4744005:Comércio varejista de materiais de construção não especificados anteriormente;409;63;65;214;4;155;63;20;4;30;11;345;24;0;0;2;2;6;0;1204;0;29;25;2;0;4;314;0;5;3;16;62;0;0;11;13;930;224;40;69;48;26;15;31;19;50;67;4;46;53;43;11;0;1;266;0;55;258;71;72;115;351;4;36;6010
4744006:Comércio varejista de pedras para revestimento;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;28
4744099:Comércio varejista de materiais de construção em geral;833;105;529;620;132;505;347;183;167;24;66;737;67;40;3;77;24;52;56;2284;45;318;83;18;10;108;751;1;4;51;128;592;7;4;61;18;3498;503;188;494;261;320;267;329;300;410;382;196;694;387;397;99;26;11;1728;8;146;268;64;174;143;508;17;60;20928
4751201:Comércio varejista especializado de equipamentos e suprimentos de informática;273;6;85;82;15;78;90;3;42;12;1;199;0;0;0;8;0;13;1;1429;2;5;38;1;0;17;86;0;0;0;5;75;3;1;29;0;1066;22;9;22;34;21;6;74;135;12;20;5;77;71;49;16;3;0;205;8;4;43;6;3;53;142;1;16;4722
4751202:Recarga de cartuchos para equipamentos de informática;2;0;5;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;10;0;0;0;0;0;4;0;1;0;0;0;7;0;0;1;0;0;0;4;0;0;61
4752100:Comércio varejista especializado de equipamentos de telefonia e comunicação;359;3;40;149;5;169;64;5;5;0;1;131;2;5;0;22;0;1;2;474;3;2;18;6;0;5;216;0;0;3;6;120;11;0;5;2;1042;45;0;21;5;9;0;22;76;47;35;19;133;137;27;19;0;0;470;5;7;107;12;16;33;168;0;8;4297
4753900:Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;767;82;228;391;59;329;239;72;230;87;38;794;71;7;0;78;4;2;15;1932;11;79;74;22;13;94;309;0;13;19;76;310;17;49;58;20;1485;233;58;118;149;225;116;268;406;182;135;6;140;177;101;17;1;9;1564;67;3;222;86;56;144;466;21;23;13067
4754701:Comércio varejista de móveis;745;80;438;730;160;360;152;31;67;15;34;329;38;0;0;45;0;46;4;2342;0;40;25;0;4;17;549;1;2;50;27;413;20;17;29;16;6515;885;562;943;258;247;336;149;461;344;376;149;359;350;310;126;27;11;1218;37;162;305;59;171;147;546;30;111;22020
4754702:Comércio varejista de artigos de colchoaria;46;2;17;15;1;14;17;5;1;0;0;14;7;0;0;0;0;0;0;52;0;0;0;0;0;0;7;0;0;0;0;4;0;0;0;7;89;10;2;3;2;14;1;14;0;1;2;0;21;13;24;0;0;0;11;0;0;5;6;5;1;20;0;2;455
4754703:Comércio varejista de artigos de iluminação;27;0;0;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;62;0;0;0;0;0;0;20;0;0;0;0;4;0;0;0;0;30;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;12;0;0;180
4755501:Comércio varejista de tecidos;214;0;57;73;19;97;116;29;3;0;1;128;0;0;0;0;0;0;0;470;3;4;24;2;3;0;50;0;0;4;53;118;1;0;68;10;682;146;5;130;50;74;17;12;39;58;59;27;161;101;127;46;2;0;215;0;59;169;62;86;108;272;1;6;4261
4755502:Comercio varejista de artigos de armarinho;135;0;15;102;8;123;39;5;57;10;11;138;2;12;4;0;0;2;1;1012;5;28;21;0;0;8;257;2;2;1;30;331;5;1;16;33;1205;153;13;128;87;26;94;57;45;46;26;8;77;27;38;39;2;0;134;22;5;78;8;9;11;117;1;4;4876
4755503:Comercio varejista de artigos de cama, mesa e banho;143;13;46;45;15;174;36;3;10;3;3;88;0;5;0;1;0;16;5;332;0;0;3;0;5;1;26;0;0;2;2;34;0;0;9;0;169;37;17;21;10;24;15;1;40;1;13;10;1;15;8;7;0;0;55;2;1;82;15;22;22;61;0;4;1673
4756300:Comércio varejista especializado de instrumentos musicais e acessórios;21;0;9;5;1;2;4;0;0;0;0;14;0;0;0;0;0;2;0;122;0;2;0;0;0;0;15;0;0;0;0;13;5;0;0;0;91;19;0;2;0;2;0;3;7;0;0;0;3;9;2;0;0;0;3;0;0;8;2;2;0;24;0;0;392
4757100:Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;120;5;12;29;0;40;25;1;4;1;0;6;0;0;0;0;0;1;1;305;1;0;1;0;1;0;27;0;0;0;0;45;0;0;5;0;301;60;7;27;8;1;4;7;7;3;15;5;7;57;25;4;0;0;53;0;1;88;0;4;24;70;0;0;1408
4759801:Comércio varejista de artigos de tapeçaria, cortinas e persianas;99;0;13;27;0;7;29;1;0;0;0;29;0;0;0;0;0;0;0;87;0;0;0;0;0;0;33;0;0;0;0;9;0;0;0;0;65;16;0;0;0;0;0;3;3;41;3;1;1;5;19;1;0;0;2;0;0;6;0;2;2;48;0;0;552
4759899:Comércio varejista de outros artigos de uso doméstico não especificados anteriormente;109;0;30;60;1;71;35;12;7;6;0;63;26;0;0;0;0;0;0;744;3;0;0;0;0;0;19;0;0;0;0;26;0;0;2;0;333;39;6;29;20;4;15;21;0;36;11;9;29;49;40;7;1;0;68;17;4;36;1;39;44;123;1;0;2196
4761001:Comércio varejista de livros;111;0;1;5;0;28;8;0;2;0;0;70;0;0;0;0;0;0;0;694;0;4;12;1;0;0;29;0;0;0;2;26;0;0;0;0;538;57;0;6;0;0;0;0;1;3;4;0;12;8;2;0;0;0;94;0;1;12;0;3;17;38;0;0;1789
4761002:Comércio varejista de jornais e revistas;34;0;2;1;0;5;0;0;0;0;0;11;0;0;0;0;0;2;0;60;0;1;0;0;0;0;3;0;0;0;1;6;4;0;0;0;100;1;0;0;0;0;0;0;13;0;0;0;0;4;0;0;0;0;2;0;0;3;0;1;0;5;0;0;259
4761003:Comércio varejista de artigos de papelaria;238;27;57;144;23;131;79;30;46;0;1;170;14;3;0;5;0;20;9;723;2;9;11;3;0;34;252;0;4;7;28;117;3;3;0;0;720;54;6;53;59;17;8;64;71;78;58;51;118;88;91;9;1;2;216;2;21;83;38;31;41;163;2;3;4341
4762800:Comércio varejista de discos, CDs, DVDs e fitas;1;0;3;18;0;5;11;0;0;0;5;9;0;0;0;0;0;0;0;37;0;0;3;0;0;0;18;0;0;0;0;4;2;0;0;0;29;8;0;0;0;0;0;0;3;12;0;0;3;0;2;0;0;0;1;0;0;4;1;0;1;6;0;0;186
4763601:Comércio varejista de brinquedos e artigos recreativos;149;6;20;22;1;13;18;3;3;0;1;14;0;0;0;0;1;1;0;467;3;0;2;0;0;11;98;0;1;5;0;16;1;0;0;0;158;6;0;4;1;7;1;6;5;13;3;9;14;56;22;0;0;0;20;0;6;38;24;4;5;38;0;12;1308
4763602:Comércio varejista de artigos esportivos;100;3;10;16;0;18;4;0;0;0;0;60;0;1;0;0;0;0;0;308;0;6;1;0;0;0;100;0;0;0;4;23;0;0;0;0;348;12;0;0;0;7;13;0;6;11;7;8;11;36;15;0;0;0;16;0;0;4;0;5;10;54;0;0;1217
4763603:Comércio varejista de bicicletas e triciclos;32;3;19;18;6;21;26;0;2;16;3;118;13;0;0;0;2;10;0;82;0;0;3;0;0;1;76;0;1;6;22;87;0;0;5;5;107;77;2;29;2;3;8;16;41;29;49;17;9;0;19;18;0;2;81;2;2;30;5;4;21;44;0;13;1207
4763604:Comércio varejista de artigos de caça, pesca e camping;43;2;11;8;0;6;5;3;1;0;0;17;0;0;0;1;0;22;0;97;0;2;6;0;0;0;12;0;0;0;9;16;0;0;0;0;56;11;22;22;0;0;4;7;13;3;7;7;5;14;8;2;0;0;11;0;2;21;3;16;11;20;0;0;526
4763605:Comércio varejista de embarcações e outros veículos recreativos;13;0;0;1;0;2;0;0;0;2;0;7;0;1;0;3;0;0;0;75;0;0;1;0;0;5;0;0;0;0;0;12;0;2;16;0;104;13;0;1;15;0;6;13;0;0;0;1;0;5;0;0;0;0;21;0;0;4;0;0;0;18;0;0;341
4771701:Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;947;72;300;436;111;543;258;106;128;24;10;577;67;11;0;49;2;53;32;2934;13;72;107;4;28;71;601;3;19;34;98;566;23;7;62;49;5384;453;85;244;337;185;156;191;311;288;312;110;498;559;379;94;11;2;784;27;104;331;124;103;219;566;24;60;20358
4771702:Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas;90;8;39;90;2;115;46;0;5;0;0;43;2;0;0;0;4;0;0;219;0;0;0;5;0;0;42;0;0;0;0;32;0;0;0;0;367;17;0;2;14;0;6;4;16;7;7;3;24;28;24;0;0;0;105;4;3;32;4;15;15;116;0;0;1555
4771703:Comércio varejista de produtos farmacêuticos homeopáticos;32;0;44;16;4;17;17;0;0;5;0;15;1;0;0;0;0;0;0;488;8;4;0;0;0;0;1;0;0;0;0;7;0;0;0;0;27;14;9;3;3;11;6;0;5;8;18;1;6;25;6;0;0;0;7;1;0;2;1;0;6;2;0;3;823
4771704:Comércio varejista de medicamentos veterinários;237;52;142;347;80;275;120;65;26;9;1;80;20;0;0;0;0;9;0;55;0;5;9;3;1;13;78;0;0;13;15;64;0;0;2;1;29;46;1;10;1;16;37;57;116;99;108;176;88;89;123;55;0;0;8;0;24;83;47;58;35;85;26;34;3173
4772500:Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;376;5;83;233;38;89;50;12;21;11;1;314;8;0;0;1;0;28;4;1518;3;12;18;1;0;10;179;0;0;2;12;80;6;12;9;0;1185;81;24;28;35;19;28;37;46;44;40;27;66;169;32;17;12;0;312;6;17;106;19;31;60;275;0;13;5865
4773300:Comércio varejista de artigos médicos e ortopédicos;41;0;3;1;0;11;2;0;2;0;0;28;0;0;0;0;0;0;0;265;0;0;0;0;0;1;36;0;0;0;0;23;0;0;0;0;316;8;0;1;20;0;1;0;11;9;4;1;2;1;1;0;0;0;14;0;0;34;0;1;4;61;0;0;902
4774100:Comércio varejista de artigos de óptica;211;4;31;66;13;111;60;14;17;5;0;247;1;0;0;0;1;7;2;1284;2;5;1;6;1;7;153;7;0;0;11;146;0;2;1;1;933;110;6;68;48;50;36;28;105;38;44;10;89;116;70;8;0;0;225;11;3;83;8;24;39;161;0;1;4731
4781400:Comércio varejista de artigos do vestuário e acessórios;2544;162;864;1869;197;1431;625;201;273;60;44;1646;64;39;0;73;27;169;49;7759;19;138;156;16;44;85;1740;0;58;55;167;1160;18;22;128;60;8281;771;113;402;439;339;265;375;685;524;413;185;879;760;616;105;35;194;2564;49;141;737;191;227;291;1411;9;121;43084
4782201:Comércio varejista de calçados;510;2;127;104;19;123;136;24;62;4;7;384;23;3;0;15;0;28;2;2656;0;22;24;0;0;5;181;0;0;2;43;169;0;2;7;25;1378;267;6;165;40;53;17;50;206;160;117;45;200;249;44;49;0;0;545;16;21;247;24;86;104;250;2;9;9059
4782202:Comércio varejista de artigos de viagem;66;0;4;3;0;4;0;0;0;0;1;9;1;0;0;0;0;0;0;264;0;0;0;0;0;0;16;0;0;0;0;9;0;0;1;0;144;3;0;0;3;0;0;0;5;10;20;2;15;20;4;0;0;0;55;0;0;53;9;0;17;32;0;0;770
4783101:Comércio varejista de artigos de joalheria;172;10;27;41;0;34;53;6;9;2;1;95;0;0;0;0;0;1;0;455;0;2;4;9;0;4;39;0;0;0;0;41;0;0;0;0;228;0;0;0;4;2;0;11;3;9;17;4;21;14;3;0;1;0;55;0;1;22;5;3;0;30;0;0;1438
4783102:Comércio varejista de artigos de relojoaria;11;0;36;4;4;23;11;5;2;0;0;9;0;0;0;0;0;1;0;103;0;0;3;0;0;4;13;0;0;0;0;3;0;0;0;0;85;0;1;0;0;0;0;0;1;0;4;0;3;7;0;0;0;0;10;0;0;18;0;0;0;5;0;0;366
4784900:Comércio varejista de gás liqüefeito de petróleo (GLP);46;16;40;78;5;72;30;12;42;2;1;108;18;0;0;7;7;0;9;234;10;9;46;2;1;8;50;1;5;3;30;79;9;7;11;12;700;107;45;95;81;46;58;61;83;66;106;20;72;79;37;20;0;0;195;20;31;105;18;30;20;116;3;12;3236
4785701:Comércio varejista de antigüidades;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
4785799:Comércio varejista de outros artigos usados;10;1;3;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;50;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;4;5;0;1;173
4789001:Comércio varejista de suvenires, bijuterias e artesanatos;162;7;23;52;2;24;25;2;1;0;1;106;3;18;0;0;0;32;0;661;0;1;18;2;0;3;117;0;0;0;5;80;5;0;0;0;650;34;2;12;3;4;0;22;19;29;2;1;50;71;4;5;0;0;138;5;2;41;1;14;22;104;0;4;2589
4789002:Comércio varejista de plantas e flores naturais;38;0;14;31;0;10;9;1;2;0;0;31;0;0;0;0;0;0;0;197;0;0;0;0;0;0;10;0;0;0;0;9;0;0;1;0;232;7;0;0;2;0;17;1;4;0;14;1;39;8;9;0;0;0;15;0;0;18;0;61;21;56;15;0;873
4789003:Comércio varejista de objetos de arte;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;1;0;0;0;0;2;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;87
4789004:Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;90;3;28;66;0;43;26;5;4;3;0;22;0;1;0;0;0;3;3;280;0;7;8;0;0;0;60;0;0;1;1;31;0;0;0;0;327;55;0;12;17;0;10;26;7;10;2;6;10;17;33;24;0;0;91;1;9;58;27;21;26;36;1;9;1520
4789005:Comércio varejista de produtos saneantes domissanitários;43;0;8;15;0;9;4;0;0;0;0;37;0;0;0;0;0;0;0;54;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;140;2;0;0;0;0;0;1;4;0;0;0;19;12;3;0;0;0;44;0;0;27;1;0;3;69;0;1;501
4789006:Comércio varejista de fogos de artifício e artigos pirotécnicos;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;25
4789007:Comércio varejista de equipamentos para escritório;48;8;20;12;9;32;37;0;0;0;0;104;0;0;0;9;0;0;0;135;0;0;0;0;0;0;29;0;0;0;0;40;6;0;0;0;285;0;0;0;3;0;0;0;6;0;1;0;34;9;0;0;0;0;2;3;0;14;0;2;13;6;0;0;867
4789008:Comércio varejista de artigos fotográficos e para filmagem;17;2;6;35;3;43;18;0;0;0;0;3;0;0;0;0;0;0;0;222;0;0;3;0;0;5;33;0;0;0;0;21;0;0;0;2;104;13;0;2;2;16;0;14;13;2;2;0;3;7;5;3;0;0;65;2;0;9;0;8;3;27;0;0;713
4789009:Comércio varejista de armas e munições;0;0;1;6;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;16;0;0;0;0;16;9;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;69
4789099:Comércio varejista de outros produtos não especificados anteriormente;480;20;147;438;52;308;222;44;13;7;3;226;4;0;0;0;0;29;0;1348;6;20;24;0;16;0;150;0;0;0;7;283;4;0;0;11;1837;436;14;85;63;8;16;62;54;25;83;65;132;199;165;25;3;0;782;8;30;351;147;126;247;348;4;8;9185
4911600:Transporte ferroviário de carga;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;2;0;0;0;110
4912401:Transporte ferroviário de passageiros intermunicipal e interestadual;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
4921301:Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal;1168;0;5;68;0;18;16;13;27;0;0;1064;0;0;0;0;0;0;0;9280;7;19;0;0;0;1;117;0;36;0;95;534;59;0;0;0;8462;315;0;63;36;152;18;3;0;155;26;12;3;416;10;1;0;0;827;14;1;124;0;20;35;500;0;1;23721
4921302:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana;31;0;115;16;2;21;0;0;0;0;0;168;0;0;0;0;0;0;0;542;0;2;0;0;0;0;1;0;0;0;0;16;0;0;0;1;38;131;0;20;0;5;2;0;1;0;0;0;1;8;2;1;0;0;0;0;0;27;0;0;0;35;0;0;1186
4922101:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana;11;1;14;3;0;0;4;0;1;0;0;7;0;0;0;0;0;0;0;0;64;0;0;0;0;1;234;0;0;0;0;159;0;0;0;0;32;7;1;4;0;1;0;6;8;6;13;1;7;12;17;0;0;0;115;0;12;99;10;91;0;91;0;3;1035
