Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
4744001:Comércio varejista de ferragens e ferramentas;522;23;171;257;42;214;222;61;86;47;12;392;168;2;0;10;1;3;2;1772;11;6;68;3;14;25;68;0;0;0;19;212;1;0;2;1;776;123;22;33;74;42;34;131;134;52;80;42;115;143;116;41;4;0;286;2;30;169;23;43;83;187;0;5;7227
4744002:Comércio varejista de madeira e artefatos;128;14;31;107;7;21;37;1;13;0;0;150;1;0;0;5;0;0;0;125;0;0;0;3;0;14;66;6;5;15;5;29;0;0;10;0;212;18;6;16;1;0;3;40;23;19;27;11;16;56;28;8;0;5;62;0;3;60;7;25;58;121;0;6;1624
4744003:Comércio varejista de materiais hidráulicos;18;0;0;0;20;0;0;0;0;0;0;9;0;0;0;0;0;0;1;54;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;74;37;2;0;0;5;3;3;0;9;0;0;1;25;2;0;0;0;12;0;0;2;0;2;0;4;0;0;287
4744004:Comércio varejista de cal, areia, pedra britada, tijolos e telhas;18;2;9;22;3;14;33;2;2;0;0;17;24;2;0;0;0;0;0;25;0;0;0;5;0;0;13;0;1;2;3;2;0;0;0;0;21;34;0;1;0;0;29;0;0;4;1;2;0;0;16;5;0;0;76;2;0;15;6;9;10;22;0;5;457
4744005:Comércio varejista de materiais de construção não especificados anteriormente;345;29;83;148;4;148;39;11;2;29;12;276;14;0;0;0;2;0;2;897;10;14;2;0;0;3;61;0;3;1;26;86;2;15;2;8;815;146;23;39;22;15;18;21;11;26;39;0;48;56;23;0;1;1;158;3;17;137;46;53;72;287;6;31;4388
4744006:Comércio varejista de pedras para revestimento;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;0;0;0;0;1;7;0;0;0;34
4744099:Comércio varejista de materiais de construção em geral;884;132;383;674;121;394;294;131;169;25;100;645;59;26;1;94;28;65;61;2253;61;63;89;19;18;112;1746;0;6;46;114;475;2;24;70;34;3544;498;149;530;194;168;262;294;224;388;297;187;513;280;339;86;40;4;1301;26;143;256;72;129;144;502;32;54;20074
4751201:Comércio varejista especializado de equipamentos e suprimentos de informática;168;12;62;51;4;73;42;0;31;11;1;137;0;0;0;11;1;10;1;1187;1;6;25;2;0;15;69;0;0;0;3;77;4;0;14;1;572;27;6;21;5;3;2;61;34;14;23;6;40;62;65;11;0;0;183;10;8;47;5;5;53;169;0;15;3466
4751202:Recarga de cartuchos para equipamentos de informática;3;0;1;2;0;3;1;0;0;0;1;3;0;0;0;0;0;0;0;13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;0;1;0;0;0;4;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;53
4752100:Comércio varejista especializado de equipamentos de telefonia e comunicação;324;3;35;148;7;199;92;3;5;1;0;167;16;4;0;6;4;3;3;423;7;1;15;9;0;2;206;0;2;2;7;108;1;0;0;2;735;48;0;14;11;12;5;29;59;37;37;17;84;94;29;1;0;0;453;3;10;79;16;13;40;148;2;18;3799
4753900:Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;688;89;221;373;71;286;220;68;180;94;38;645;72;11;0;84;8;15;10;1382;11;43;18;22;31;113;365;0;6;19;55;339;21;23;81;22;985;202;42;210;103;203;170;232;195;153;131;20;77;128;104;14;1;4;1004;44;4;161;68;54;135;340;26;11;10545
4754701:Comércio varejista de móveis;310;84;267;512;125;287;138;67;57;15;13;76;18;3;0;59;0;26;19;924;7;18;44;0;13;37;354;1;4;35;21;164;10;3;1;13;1722;293;279;620;190;191;287;136;325;338;260;159;236;267;293;60;31;2;758;23;142;167;41;99;124;363;37;73;11241
4754702:Comércio varejista de artigos de colchoaria;39;3;13;19;2;13;25;1;1;0;0;13;4;0;0;0;0;0;0;182;0;0;0;0;0;2;29;0;0;0;0;5;0;0;0;10;208;9;1;2;5;2;1;10;1;1;4;3;8;19;51;2;0;0;27;0;0;2;3;7;2;23;0;0;752
4754703:Comércio varejista de artigos de iluminação;6;0;0;0;3;1;0;0;0;0;0;5;0;0;0;0;0;0;0;69;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;23;0;0;0;0;0;0;0;52;0;0;0;0;0;1;0;0;0;0;0;0;10;0;0;0;4;0;0;181
4755501:Comércio varejista de tecidos;156;0;50;62;12;85;109;21;0;0;1;98;0;0;0;0;0;0;0;398;0;4;22;0;3;1;57;0;1;4;49;104;0;0;58;7;635;116;5;106;32;24;13;6;35;71;41;25;129;119;101;67;0;0;215;0;58;181;54;14;79;229;1;2;3660
4755502:Comercio varejista de artigos de armarinho;102;0;9;110;7;112;37;19;48;6;8;144;0;12;7;0;0;1;0;1038;5;29;33;0;2;12;215;0;10;1;22;262;9;2;23;9;1780;150;25;117;82;26;42;59;32;27;42;39;85;28;38;34;2;1;171;21;4;61;9;0;12;119;1;3;5304
4755503:Comercio varejista de artigos de cama, mesa e banho;119;9;30;46;15;114;22;1;13;5;4;111;1;3;0;6;3;18;4;273;0;0;1;0;5;5;34;0;0;4;1;26;0;0;10;1;128;33;7;68;5;24;14;0;42;3;15;29;2;12;11;5;0;2;57;1;3;66;15;0;13;59;1;3;1502
4756300:Comércio varejista especializado de instrumentos musicais e acessórios;22;0;7;2;0;3;4;0;2;0;0;13;0;0;0;0;0;1;0;109;0;0;0;0;0;0;13;0;0;0;0;8;1;0;0;0;62;13;1;2;0;1;0;0;11;0;0;0;5;4;6;0;0;0;5;0;0;6;1;0;0;20;0;0;322
4757100:Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;79;3;6;13;4;28;18;3;5;1;0;42;0;0;0;0;0;4;0;427;1;1;1;0;0;2;114;0;0;13;0;42;3;1;1;0;345;51;4;23;4;2;3;3;7;1;14;4;9;28;17;4;0;0;81;0;1;89;0;9;23;40;0;3;1577
4759801:Comércio varejista de artigos de tapeçaria, cortinas e persianas;62;0;15;26;0;4;8;1;0;0;0;20;1;0;0;0;0;0;0;84;0;1;0;0;0;0;24;0;0;0;0;8;0;0;0;0;63;13;0;8;0;0;0;3;3;5;3;0;5;1;13;2;0;0;3;0;0;6;0;0;7;52;0;0;441
4759899:Comércio varejista de outros artigos de uso doméstico não especificados anteriormente;158;1;40;56;2;78;41;13;5;10;0;106;18;0;0;0;0;11;0;727;2;0;1;0;0;0;18;0;0;0;0;28;0;0;2;0;333;22;6;33;25;1;22;6;2;33;10;9;9;44;48;0;0;0;122;19;7;38;2;6;54;119;0;0;2287
4761001:Comércio varejista de livros;81;0;3;3;0;23;3;0;11;0;0;46;0;0;0;0;0;0;0;654;0;5;12;0;0;3;24;0;0;0;1;31;0;0;0;0;337;37;0;3;1;0;1;0;1;4;2;0;18;13;0;0;0;0;62;0;1;5;0;0;16;47;0;0;1448
4761002:Comércio varejista de jornais e revistas;0;0;3;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;38;0;0;0;0;0;0;0;6;0;0;0;0;5;0;0;0;0;6;0;0;1;0;1;0;1;0;0;106
4761003:Comércio varejista de artigos de papelaria;230;21;60;126;10;88;64;30;44;5;1;101;17;5;0;9;0;61;7;1011;40;11;14;2;0;25;180;0;5;2;23;93;2;2;1;0;578;49;5;26;46;25;4;47;60;50;52;28;104;52;62;8;0;0;192;29;23;74;22;31;43;154;2;3;4059
4762800:Comércio varejista de discos, CDs, DVDs e fitas;0;0;4;14;0;9;8;0;0;0;4;6;0;0;0;0;0;0;0;26;0;0;0;0;0;0;11;0;0;2;0;1;0;0;0;0;12;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;3;0;0;0;9;0;0;114
4763601:Comércio varejista de brinquedos e artigos recreativos;127;6;18;19;1;13;11;3;5;0;0;10;0;0;0;0;1;0;0;352;3;0;5;0;0;0;89;0;2;3;0;11;0;0;0;0;122;1;2;0;1;0;2;5;2;17;8;6;18;47;16;2;0;0;13;0;6;47;38;4;14;50;0;8;1108
4763602:Comércio varejista de artigos esportivos;85;2;5;9;0;18;1;0;0;0;0;49;0;0;0;0;0;0;0;255;0;0;2;0;0;1;144;0;0;0;2;16;0;0;0;0;317;5;0;3;0;4;13;1;4;3;7;10;0;39;11;0;0;0;43;0;0;7;0;6;8;49;0;0;1119
4763603:Comércio varejista de bicicletas e triciclos;42;2;9;22;8;19;10;3;0;15;5;61;14;0;0;0;2;16;0;72;0;0;5;0;0;2;79;0;3;15;12;81;0;0;5;4;141;69;1;24;9;22;7;9;4;25;39;17;4;14;15;20;1;2;66;2;1;18;8;8;17;40;2;6;1097
4763604:Comércio varejista de artigos de caça, pesca e camping;37;2;8;17;0;15;16;2;0;0;0;17;0;0;0;2;0;13;0;89;0;5;4;0;0;0;11;0;0;0;4;16;0;0;0;0;82;7;18;22;0;0;3;12;19;5;0;6;6;22;12;2;0;0;8;0;0;16;3;18;12;31;0;0;562
4763605:Comércio varejista de embarcações e outros veículos recreativos;17;1;0;4;0;1;0;0;0;5;0;7;0;0;0;2;0;0;0;110;0;0;7;0;0;7;0;0;0;0;5;5;0;0;23;0;73;10;0;2;11;0;5;10;1;0;0;1;0;0;0;0;0;0;26;0;0;6;0;0;0;12;0;0;351
4771701:Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;883;96;324;518;104;497;326;85;146;35;20;661;70;10;2;73;28;84;54;3039;11;120;114;18;43;57;676;2;16;42;113;571;26;21;78;45;4272;430;114;305;351;194;188;259;278;302;316;142;452;437;351;109;13;4;757;25;134;459;148;137;278;831;32;83;20409
4771702:Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas;97;8;40;104;0;101;32;0;7;0;0;70;0;0;0;0;4;0;0;267;0;0;0;0;0;0;47;0;0;0;0;31;0;0;0;2;362;0;0;12;7;0;7;5;23;17;12;3;27;36;21;0;0;0;92;1;0;41;5;13;22;177;0;0;1693
4771703:Comércio varejista de produtos farmacêuticos homeopáticos;5;0;21;4;0;11;10;0;0;4;0;5;0;0;0;0;0;0;0;347;9;3;3;0;0;0;2;0;0;0;0;9;0;0;0;0;30;5;7;2;5;5;4;2;10;14;8;0;5;0;5;0;0;0;3;1;0;11;1;0;3;4;0;2;560
4771704:Comércio varejista de medicamentos veterinários;218;42;173;314;104;314;134;67;25;6;3;97;17;0;0;0;0;3;0;80;0;1;6;4;0;25;133;0;5;13;14;78;0;0;4;1;39;45;0;21;5;43;26;54;84;88;133;47;90;112;147;88;0;0;21;15;21;67;54;26;23;94;28;50;3302
4772500:Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;392;18;64;136;20;108;63;9;11;12;1;373;12;0;0;8;0;19;9;1467;6;4;22;0;0;8;186;0;0;0;15;97;3;4;19;0;1042;113;16;35;26;12;14;47;32;33;36;27;89;149;36;18;8;0;312;7;23;137;18;27;58;291;1;11;5704
4773300:Comércio varejista de artigos médicos e ortopédicos;51;0;9;6;0;4;4;0;3;0;0;40;0;1;0;0;0;0;0;294;0;0;0;0;0;0;24;0;0;0;0;13;0;0;0;0;343;14;0;1;12;5;0;0;3;0;3;1;5;1;1;0;0;0;9;0;0;8;0;0;5;41;0;0;901
4774100:Comércio varejista de artigos de óptica;210;6;37;88;13;126;60;9;18;11;2;197;1;0;0;0;1;14;6;1272;2;13;10;8;1;4;131;0;0;0;11;125;0;2;7;0;752;124;9;55;34;47;40;27;99;42;52;16;91;138;54;7;0;0;287;7;10;89;11;26;31;150;0;3;4586
4781400:Comércio varejista de artigos do vestuário e acessórios;2311;194;755;1630;231;1309;601;239;264;74;49;1323;86;38;0;72;34;155;68;6673;48;132;140;12;34;131;1513;0;54;48;141;1114;14;16;113;77;6878;707;86;375;406;350;291;420;549;436;505;253;718;634;559;125;61;174;1939;23;135;794;167;216;296;1345;6;114;38255
4782201:Comércio varejista de calçados;383;3;116;79;25;107;144;16;65;1;6;370;6;4;0;14;0;18;1;2550;0;19;37;0;0;3;213;0;0;6;35;168;1;1;7;20;1578;234;22;162;65;38;22;51;213;135;80;50;208;349;55;50;0;0;422;21;25;154;22;108;76;221;2;7;8788
4782202:Comércio varejista de artigos de viagem;44;0;2;4;0;5;0;0;0;0;1;2;1;0;0;0;0;0;0;177;0;0;0;0;0;0;10;0;0;0;0;10;0;0;1;0;180;2;0;0;0;0;0;0;3;1;15;0;12;4;3;0;0;0;53;0;0;27;11;1;19;28;0;0;616
4783101:Comércio varejista de artigos de joalheria;152;5;16;34;0;48;57;2;11;0;1;90;0;1;0;0;0;1;0;367;0;7;5;7;0;2;44;0;0;0;3;28;0;0;0;0;326;7;0;0;3;1;0;6;0;5;7;3;16;6;2;1;0;0;32;0;0;25;7;2;0;39;0;0;1369
4783102:Comércio varejista de artigos de relojoaria;38;0;38;7;0;20;5;13;7;0;0;2;0;0;0;0;0;1;0;94;0;0;2;0;0;3;12;0;0;0;1;14;0;0;0;0;176;0;1;0;0;0;0;0;1;1;2;0;8;5;0;1;0;0;7;0;0;0;0;0;4;1;0;0;464
4784900:Comércio varejista de gás liqüefeito de petróleo (GLP);72;16;65;93;9;91;47;12;77;3;12;97;31;3;0;11;12;2;8;186;12;17;96;2;4;12;70;0;4;12;38;91;13;11;12;10;682;88;36;94;62;44;53;60;84;106;86;16;96;98;50;30;3;0;211;11;41;125;37;30;38;137;3;16;3588
4785701:Comércio varejista de antigüidades;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
4785799:Comércio varejista de outros artigos usados;10;0;7;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;47;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;3;0;4;2;0;0;127
4789001:Comércio varejista de suvenires, bijuterias e artesanatos;197;7;18;68;0;28;23;2;7;1;0;92;3;17;0;0;0;2;0;654;0;6;8;2;0;1;97;0;0;2;1;96;2;0;0;0;657;31;0;9;7;3;2;30;17;24;6;1;40;44;22;8;0;1;137;6;1;47;3;10;29;77;0;4;2550
4789002:Comércio varejista de plantas e flores naturais;31;0;10;23;0;3;10;1;0;0;0;21;0;0;0;0;0;0;0;85;0;0;0;0;0;0;15;0;0;0;0;8;0;0;1;0;198;10;5;1;0;0;15;1;3;4;9;0;12;6;22;0;0;0;16;0;1;21;0;97;24;43;37;5;738
4789003:Comércio varejista de objetos de arte;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;48
4789004:Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;115;0;41;66;1;85;38;11;0;1;4;61;6;1;0;0;0;5;3;342;0;9;4;0;0;1;84;0;0;0;2;25;0;0;0;0;365;106;0;9;14;2;9;14;15;12;9;11;47;24;43;0;0;0;107;0;3;69;33;25;30;78;2;5;1937
4789005:Comércio varejista de produtos saneantes domissanitários;52;0;11;20;0;11;1;0;0;0;0;42;2;0;0;0;0;11;0;57;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;128;2;0;0;0;0;0;0;1;0;0;2;0;8;2;0;0;0;29;0;0;44;3;0;3;63;0;1;506
4789006:Comércio varejista de fogos de artifício e artigos pirotécnicos;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;28
4789007:Comércio varejista de equipamentos para escritório;32;11;11;9;6;14;25;0;0;0;0;59;0;0;0;0;0;0;0;113;0;0;2;0;0;0;22;0;0;0;0;22;0;0;0;0;143;0;0;1;3;3;0;0;4;0;1;6;19;8;0;0;0;0;2;0;0;11;0;2;0;9;0;0;538
4789008:Comércio varejista de artigos fotográficos e para filmagem;12;1;8;26;1;27;11;0;0;0;0;6;0;0;0;0;0;0;1;180;0;0;3;0;0;5;22;0;0;0;0;16;0;0;0;2;113;6;0;2;2;14;0;9;7;4;0;0;4;8;5;5;0;0;28;0;0;9;0;3;3;31;0;0;574
4789009:Comércio varejista de armas e munições;0;0;1;8;2;2;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;2;0;0;0;0;18;0;0;0;0;9;3;0;0;0;0;0;0;0;4;1;1;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;72
4789099:Comércio varejista de outros produtos não especificados anteriormente;422;22;143;329;53;265;159;41;15;4;0;194;4;0;0;0;0;12;0;1174;17;14;23;0;16;0;105;0;2;0;6;275;3;0;0;0;1587;241;6;70;48;5;14;33;48;17;74;47;56;215;137;24;8;0;494;2;28;257;88;77;124;328;10;10;7346
4911600:Transporte ferroviário de carga;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;76
4912401:Transporte ferroviário de passageiros intermunicipal e interestadual;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
4912402:Transporte ferroviário de passageiros municipal e em região metropolitana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
4921301:Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal;935;0;3;32;0;5;32;6;20;0;0;760;0;0;0;0;0;0;0;8450;15;16;1;0;0;0;90;0;26;0;90;569;44;0;0;0;9245;162;0;53;4;107;4;2;0;139;16;20;11;353;5;0;0;0;1056;13;0;0;0;12;35;417;0;0;22748
4921302:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana;43;0;60;22;0;23;0;0;0;0;0;124;0;0;0;0;0;0;0;360;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;1;32;18;0;6;0;21;0;0;1;0;0;0;7;8;5;0;0;0;0;0;0;37;0;71;0;6;0;0;854
4922101:Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana;10;1;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;9;31;0;0;0;0;0;275;0;0;0;0;137;0;0;0;0;86;13;0;10;0;0;0;41;34;5;15;1;2;4;19;0;0;0;0;0;13;90;1;0;4;54;0;0;862
4922102:Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual;413;46;40;975;25;124;61;0;0;0;0;29;0;0;0;0;0;0;0;209;0;0;0;0;0;2;121;0;0;0;0;0;0;0;0;0;863;0;0;0;3;0;0;0;14;0;17;0;4;23;11;1;0;0;99;0;4;63;3;11;3;582;0;3;3749
4922103:Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
4923001:Serviço de táxi;9;0;0;0;0;3;1;1;1;0;0;22;0;0;0;0;0;0;0;140;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;71;0;0;4;0;0;0;2;0;0;0;0;0;11;0;0;0;0;21;0;0;4;0;0;0;1;0;0;298
4923002:Serviço de transporte de passageiros - locação de automóveis com motorista;53;0;1;3;3;6;1;1;4;1;0;22;3;0;0;0;0;0;7;641;5;0;0;0;0;0;16;0;0;0;47;57;0;0;0;0;184;0;0;14;2;41;2;18;36;20;7;0;9;93;5;0;0;0;63;0;0;19;0;0;1;9;0;0;1394
4924800:Transporte escolar;126;4;38;478;17;173;31;28;3;0;0;37;3;0;0;0;0;0;0;34;3;0;6;0;0;0;125;5;0;3;1;14;1;0;0;0;5;7;0;18;9;0;6;7;0;0;18;13;7;1;1;0;0;0;0;0;0;2;1;7;10;63;0;3;1308
4929901:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal;5;0;0;3;20;25;11;0;0;0;0;31;0;0;0;0;0;0;0;1396;20;4;0;0;0;0;8;0;0;0;0;2;0;0;0;0;172;0;0;6;0;70;1;0;22;11;4;1;163;5;55;0;0;0;59;1;0;46;3;0;10;13;0;0;2167
4929902:Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional;80;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;23;40;0;0;0;0;2;0;0;0;0;26;0;0;44;6;2;0;10;71;2;145;0;5;30;4;4;0;0;101;0;3;41;0;4;0;40;0;1;745
4929903:Organização de excursões em veículos rodoviários próprios, municipal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
4929904:Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;7;0;0;0;0;0;0;15;0;0;0;0;0;0;33
4929999:Outros transportes rodoviários de passageiros não especificados anteriormente;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;83
4930201:Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;367;26;33;224;6;69;104;28;6;0;0;251;8;0;0;0;0;0;0;1781;6;13;7;0;0;4;44;0;0;1;8;76;9;4;0;0;733;289;0;54;1;33;202;6;57;4;21;18;62;37;27;17;0;0;71;0;11;299;20;32;142;130;0;0;5341
4930202:Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;1310;57;325;617;28;523;1488;44;3;21;1;364;26;0;0;0;0;0;0;6174;5;8;0;1;0;38;357;0;0;3;0;489;0;0;0;0;5043;330;0;101;6;279;21;570;101;157;192;112;1886;594;284;11;0;0;328;0;120;1286;195;303;356;602;0;28;24787
4930203:Transporte rodoviário de produtos perigosos;111;0;2;52;9;4;171;11;50;0;0;3;0;0;0;0;0;0;0;387;0;1;0;1;0;0;1;0;0;0;0;28;0;0;0;0;903;0;0;6;1;0;0;4;10;0;4;0;51;75;0;0;0;0;47;3;0;66;5;10;46;49;0;3;2114
4930204:Transporte rodoviário de mudanças;39;0;0;1;17;0;0;0;0;0;0;10;0;0;0;0;0;0;0;65;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;8;1;0;0;10;0;0;0;0;0;3;0;0;1;0;0;5;8;0;0;236
4940000:Transporte dutoviário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215
5011401:Transporte marítimo de cabotagem - Carga;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;195
5011402:Transporte marítimo de cabotagem - passageiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
5012201:Transporte marítimo de longo curso - Carga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129
5012202:Transporte marítimo de longo curso - Passageiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
5021101:Transporte por navegação interior de carga, municipal, exceto travessia;1;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;9;0;176;0;0;0;0;0;25;9;0;0;0;1;5;0;0;0;0;135;0;0;0;0;0;16;0;22;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;407
5021102:Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia;445;17;8;0;0;0;0;0;27;0;0;0;0;0;0;0;2;3;2;2711;0;441;78;0;5;0;0;0;0;0;18;196;0;2;24;0;1671;17;0;0;0;1;15;217;68;0;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;6145
5022001:Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia;275;16;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3;0;48;0;2;9;0;0;8;0;0;0;0;11;44;0;0;45;0;114;0;2;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600
